M,3819,S,5,1.59
A,2445,S,3,1.69
M,2445,S,3,1.7
A,7993,S,9,1.72
M,7993,S,9,1.73
A,9246,B,10,1.85
M,9246,B,10,1.86
A,4602,B,6,1.36
M,4602,B,6,1.37
A,2408,B,3,1.9
M,2408,B,3,1.91
A,8854,B,10,1.05
M,8854,B,10,1.06
A,8168,B,9,1.21
M,8168,B,9,1.22
A,9815,S,11,1.19
M,9815,S,11,1.2
A,3198,B,4,1.16
M,3198,B,4,1.17
A,11,S,1,1.92
M,11,S,1,1.93
A,9189,S,10,1.24
M,9189,S,10,1.25
A,7083,S,8,1.58
M,7083,S,8,1.59
A,4759,S,6,1.69
M,4759,S,6,1.7
A,313,S,1,1.07
M,313,S,1,1.08
A,823,S,2,1.62
M,823,S,2,1.63
A,6648,B,8,1.44
M,6648,B,8,1.45
A,3167,S,4,1.63
M,3167,S,4,1.64
A,3368,B,4,1.62
M,3368,B,4,1.63
A,2906,B,4,1.66
M,2906,B,4,1.67
A,8684,B,10,1.12
M,8684,B,10,1.13
A,1924,B,3,1.26
M,1924,B,3,1.27
A,3226,B,4,1.47
M,3226,B,4,1.48
A,3241,S,4,1.77
M,3241,S,4,1.78
A,4701,S,6,1.59
M,4701,S,6,1.6
A,741,S,2,1.49
M,741,S,2,1.5
A,1164,B,2,1.87
M,1164,B,2,1.88
A,9194,B,10,1.85
M,9194,B,10,1.86
A,9114,B,10,1.49
M,9114,B,10,1.5
A,7316,B,8,1.57
M,7316,B,8,1.58
A,9765,S,11,1.01
M,9765,S,11,1.02
A,2636,B,4,1.75
M,2636,B,4,1.76
A,1649,S,3,1.92
M,1649,S,3,1.93
A,4543,S,6,1.39
M,4543,S,6,1.4
A,832,B,2,1.51
M,832,B,2,1.52
A,4012,B,5,1.32
M,4012,B,5,1.33
A,8725,S,10,1.36
M,8725,S,10,1.37
A,1537,S,3,1.91
M,1537,S,3,1.92
A,2809,S,4,1.25
M,2809,S,4,1.26
A,4887,S,6,1.68
M,4887,S,6,1.69
A,3644,B,5,1.45
M,3644,B,5,1.46
A,4711,S,6,1.73
M,4711,S,6,1.74
A,8107,S,9,1.57
M,8107,S,9,1.58
A,3646,B,5,1.55
M,3646,B,5,1.56
A,7342,B,8,1.47
M,7342,B,8,1.48
A,8542,B,10,1.77
M,8542,B,10,1.78
A,786,B,2,1.67
M,786,B,2,1.68
A,9747,S,11,1.22
M,9747,S,11,1.23
A,2442,B,3,1.7
M,2442,B,3,1.71
A,5674,B,7,1.18
M,5674,B,7,1.19
A,80,B,1,1.9
M,80,B,1,1.91
A,6645,S,8,1.24
M,6645,S,8,1.25
A,7131,S,8,1.75
M,7131,S,8,1.76
A,6797,S,8,1.95
M,6797,S,8,1.96
A,8994,B,10,1.34
M,8994,B,10,1.35
A,3932,B,5,1.31
M,3932,B,5,1.32
A,4432,B,5,1.61
M,4432,B,5,1.62
A,6950,B,8,1.41
M,6950,B,8,1.42
A,5685,S,7,1.11
M,5685,S,7,1.12
A,3541,S,5,1.85
M,3541,S,5,1.86
A,4633,S,6,1.32
M,4633,S,6,1.33
A,3271,S,4,1.82
M,3271,S,4,1.83
A,1823,S,3,1.87
M,1823,S,3,1.88
A,613,S,2,1.77
M,613,S,2,1.78
A,6303,S,7,1.1
M,6303,S,7,1.11
A,1158,B,2,1.84
M,1158,B,2,1.85
A,4331,S,5,1.49
M,4331,S,5,1.5
A,2169,S,3,1.08
M,2169,S,3,1.09
A,2629,S,4,1.32
M,2629,S,4,1.33
A,6881,S,8,1.06
M,6881,S,8,1.07
A,4015,S,5,1.73
M,4015,S,5,1.74
A,3160,B,4,1.17
M,3160,B,4,1.18
A,1696,B,3,1.86
M,1696,B,3,1.87
A,205,S,1,1.49
M,205,S,1,1.5
A,8923,S,10,1.8
M,8923,S,10,1.81
A,7383,S,8,1.29
M,7383,S,8,1.3
A,1598,B,3,1.96
M,1598,B,3,1.97
A,2040,B,3,1.62
M,2040,B,3,1.63
A,8622,B,10,1.35
M,8622,B,10,1.36
A,9156,B,10,1.89
M,9156,B,10,1.9
A,1773,S,3,1.06
M,1773,S,3,1.07
A,6126,B,7,1.65
M,6126,B,7,1.66
A,9908,B,11,1.21
M,9908,B,11,1.22
A,7210,B,8,1.01
M,7210,B,8,1.02
A,4301,S,5,1.54
M,4301,S,5,1.55
A,6769,S,8,1.61
M,6769,S,8,1.62
A,3144,B,4,1.06
M,3144,B,4,1.07
A,2737,S,4,1.21
M,2737,S,4,1.22
A,9139,S,10,1.57
M,9139,S,10,1.58
A,9235,S,10,1.96
M,9235,S,10,1.97
A,9025,S,10,1.79
M,9025,S,10,1.8
A,4610,B,6,1.88
M,4610,B,6,1.89
A,1965,S,3,1.12
M,1965,S,3,1.13
A,8977,S,10,1.26
M,8977,S,10,1.27
A,8875,S,10,1.76
M,8875,S,10,1.77
A,7501,S,9,1.81
M,7501,S,9,1.82
A,3299,S,4,1.74
M,3299,S,4,1.75
A,5933,S,7,1.79
M,5933,S,7,1.8
A,700,B,2,1.29
M,700,B,2,1.3
A,6398,B,7,1.9
M,6398,B,7,1.91
A,181,S,1,1.46
M,181,S,1,1.47
A,6991,S,8,1.32
M,6991,S,8,1.33
A,958,B,2,1.83
M,958,B,2,1.84
A,1632,B,3,1.76
M,1632,B,3,1.77
A,3824,B,5,1.99
M,3824,B,5,2
A,1738,B,3,1.86
M,1738,B,3,1.87
A,4167,S,5,1.32
M,4167,S,5,1.33
A,2315,S,3,1.39
M,2315,S,3,1.4
A,3089,S,4,1.25
M,3089,S,4,1.26
A,5432,B,6,1.35
M,5432,B,6,1.36
A,330,B,1,1.17
M,330,B,1,1.18
A,9414,B,10,1.19
M,9414,B,10,1.2
A,3925,S,5,1.26
M,3925,S,5,1.27
A,5665,S,7,1.76
M,5665,S,7,1.77
A,1811,S,3,1.61
M,1811,S,3,1.62
A,7425,S,8,1.92
M,7425,S,8,1.93
A,6899,S,8,1.72
M,6899,S,8,1.73
A,4710,B,6,1.17
M,4710,B,6,1.18
A,1655,S,3,1.78
M,1655,S,3,1.79
A,1641,S,3,1.47
M,1641,S,3,1.48
A,1815,S,3,1.41
M,1815,S,3,1.42
A,8957,S,10,1.54
M,8957,S,10,1.55
A,5956,B,7,1.91
M,5956,B,7,1.92
A,2586,B,4,1.25
M,2586,B,4,1.26
A,6888,B,8,1.43
M,6888,B,8,1.44
A,1621,S,3,1.9
M,1621,S,3,1.91
A,2522,B,4,1.18
M,2522,B,4,1.19
A,3767,S,5,1.01
M,3767,S,5,1.02
A,7882,B,9,1.5
M,7882,B,9,1.51
A,4276,B,5,1.88
M,4276,B,5,1.89
A,3142,B,4,1.68
M,3142,B,4,1.69
A,5981,S,7,1.99
M,5981,S,7,2
A,9278,B,10,1.54
M,9278,B,10,1.55
A,1691,S,3,1.03
M,1691,S,3,1.04
A,592,B,2,1.39
M,592,B,2,1.4
A,7618,B,9,1.48
M,7618,B,9,1.49
A,8057,S,9,1.74
M,8057,S,9,1.75
A,4486,B,5,1.14
M,4486,B,5,1.15
A,3547,S,5,1.56
M,3547,S,5,1.57
A,1533,S,3,1.32
M,1533,S,3,1.33
A,1980,B,3,1.94
M,1980,B,3,1.95
A,8880,B,10,1.19
M,8880,B,10,1.2
A,8513,S,10,1.26
M,8513,S,10,1.27
A,2622,B,4,1.67
M,2622,B,4,1.68
A,1908,B,3,1.93
M,1908,B,3,1.94
A,1706,B,3,1.91
M,1706,B,3,1.92
A,6293,S,7,1.73
M,6293,S,7,1.74
A,6255,S,7,1.12
M,6255,S,7,1.13
A,5938,B,7,1.95
M,5938,B,7,1.96
A,8041,S,9,1.84
M,8041,S,9,1.85
A,2193,S,3,1.69
M,2193,S,3,1.7
A,9851,S,11,1.23
M,9851,S,11,1.24
A,1428,B,2,1.52
M,1428,B,2,1.53
A,5314,B,6,1.83
M,5314,B,6,1.84
A,8391,S,9,1.28
M,8391,S,9,1.29
A,34,B,1,1.22
M,34,B,1,1.23
A,2080,B,3,1.19
M,2080,B,3,1.2
A,6858,B,8,1.68
M,6858,B,8,1.69
A,564,B,2,1.83
M,564,B,2,1.84
A,3909,S,5,1.06
M,3909,S,5,1.07
A,6275,S,7,1.22
M,6275,S,7,1.23
A,5775,S,7,1.74
M,5775,S,7,1.75
A,6228,B,7,1.11
M,6228,B,7,1.12
A,6084,B,7,1.84
M,6084,B,7,1.85
A,1833,S,3,1.55
M,1833,S,3,1.56
A,5206,B,6,1.03
M,5206,B,6,1.04
A,1331,S,2,1.24
M,1331,S,2,1.25
A,7098,B,8,1.47
M,7098,B,8,1.48
A,2089,S,3,1.05
M,2089,S,3,1.06
A,7932,B,9,1.04
M,7932,B,9,1.05
A,5797,S,7,1.12
M,5797,S,7,1.13
A,4366,B,5,1.66
M,4366,B,5,1.67
A,5410,B,6,1.89
M,5410,B,6,1.9
A,9494,B,10,1.36
M,9494,B,10,1.37
A,6403,S,7,1.92
M,6403,S,7,1.93
A,2207,S,3,1.07
M,2207,S,3,1.08
A,3014,B,4,1.15
M,3014,B,4,1.16
A,1515,S,3,1.14
M,1515,S,3,1.15
A,7112,B,8,1.21
M,7112,B,8,1.22
A,452,B,1,1.38
M,452,B,1,1.39
A,1651,S,3,1.87
M,1651,S,3,1.88
A,9892,B,11,1.48
M,9892,B,11,1.49
A,9358,B,10,1.41
M,9358,B,10,1.42
A,6241,S,7,1.6
M,6241,S,7,1.61
A,4302,B,5,1.25
M,4302,B,5,1.26
A,7034,B,8,1.12
M,7034,B,8,1.13
A,4822,B,6,1.06
M,4822,B,6,1.07
A,3082,B,4,1.96
M,3082,B,4,1.97
A,1223,S,2,1.06
M,1223,S,2,1.07
A,5847,S,7,1.08
M,5847,S,7,1.09
A,7408,B,8,1.61
M,7408,B,8,1.62
A,6632,B,8,1.9
M,6632,B,8,1.91
A,6328,B,7,1.99
M,6328,B,7,2
A,1048,B,2,1.47
M,1048,B,2,1.48
A,5348,B,6,1.94
M,5348,B,6,1.95
A,2376,B,3,1.4
M,2376,B,3,1.41
A,3834,B,5,1.93
M,3834,B,5,1.94
A,5676,B,7,1.55
M,5676,B,7,1.56
A,4525,S,6,1.64
M,4525,S,6,1.65
A,3047,S,4,1.84
M,3047,S,4,1.85
A,5820,B,7,1.03
M,5820,B,7,1.04
A,5928,B,7,1.9
M,5928,B,7,1.91
A,2277,S,3,1.66
M,2277,S,3,1.67
A,7167,S,8,1.42
M,7167,S,8,1.43
A,6771,S,8,1.87
M,6771,S,8,1.88
A,2353,S,3,1.03
M,2353,S,3,1.04
A,3052,B,4,1.9
M,3052,B,4,1.91
A,2159,S,3,1.56
M,2159,S,3,1.57
A,511,S,2,1.9
M,511,S,2,1.91
A,9247,S,10,1.7
M,9247,S,10,1.71
A,4506,B,6,1.98
M,4506,B,6,1.99
A,2386,B,3,1.6
M,2386,B,3,1.61
A,1205,S,2,1.96
M,1205,S,2,1.97
A,8973,S,10,1.03
M,8973,S,10,1.04
A,2092,B,3,1.02
M,2092,B,3,1.03
A,224,B,1,1.93
M,224,B,1,1.94
A,8213,S,9,1.6
M,8213,S,9,1.61
A,7288,B,8,1.04
M,7288,B,8,1.05
A,6579,S,8,1.53
M,6579,S,8,1.54
A,4920,B,6,1.41
M,4920,B,6,1.42
A,7550,B,9,1.46
M,7550,B,9,1.47
A,3933,S,5,1.14
M,3933,S,5,1.15
A,5562,B,7,1.68
M,5562,B,7,1.69
A,8594,B,10,1.38
M,8594,B,10,1.39
A,1882,B,3,1.7
M,1882,B,3,1.71
A,5840,B,7,1.71
M,5840,B,7,1.72
A,7671,S,9,1.13
M,7671,S,9,1.14
A,4874,B,6,1.98
M,4874,B,6,1.99
A,7044,B,8,1.78
M,7044,B,8,1.79
A,6782,B,8,1.09
M,6782,B,8,1.1
A,5637,S,7,1.41
M,5637,S,7,1.42
A,7884,B,9,1.57
M,7884,B,9,1.58
A,6355,S,7,1.87
M,6355,S,7,1.88
A,4093,S,5,1.78
M,4093,S,5,1.79
A,9631,S,11,1.43
M,9631,S,11,1.44
A,8658,B,10,1.92
M,8658,B,10,1.93
A,8392,B,9,1.41
M,8392,B,9,1.42
A,187,S,1,1.07
M,187,S,1,1.08
A,6854,B,8,1.79
M,6854,B,8,1.8
A,834,B,2,1.65
M,834,B,2,1.66
A,3138,B,4,1.72
M,3138,B,4,1.73
A,7312,B,8,1.04
M,7312,B,8,1.05
A,731,S,2,1.4
M,731,S,2,1.41
A,670,B,2,1.61
M,670,B,2,1.62
A,4182,B,5,1.89
M,4182,B,5,1.9
A,6879,S,8,1.09
M,6879,S,8,1.1
A,3251,S,4,1.66
M,3251,S,4,1.67
A,7912,B,9,1.25
M,7912,B,9,1.26
A,8980,B,10,1.95
M,8980,B,10,1.96
A,9352,B,10,1.88
M,9352,B,10,1.89
A,1263,S,2,1.42
M,1263,S,2,1.43
A,7076,B,8,1.11
M,7076,B,8,1.12
A,7163,S,8,1.07
M,7163,S,8,1.08
A,9342,B,10,1.4
M,9342,B,10,1.41
A,5172,B,6,1.59
M,5172,B,6,1.6
A,1613,S,3,1.29
M,1613,S,3,1.3
A,1508,B,3,1.73
M,1508,B,3,1.74
A,7481,S,8,1.11
M,7481,S,8,1.12
A,3443,S,4,1.9
M,3443,S,4,1.91
A,89,S,1,1.8
M,89,S,1,1.81
A,1718,B,3,1.58
M,1718,B,3,1.59
A,9850,B,11,1.2
M,9850,B,11,1.21
A,8167,S,9,1.69
M,8167,S,9,1.7
A,9481,S,10,1.17
M,9481,S,10,1.18
A,7710,B,9,1.93
M,7710,B,9,1.94
A,8804,B,10,1.22
M,8804,B,10,1.23
A,3135,S,4,1.73
M,3135,S,4,1.74
A,4245,S,5,1.68
M,4245,S,5,1.69
A,341,S,1,1.49
M,341,S,1,1.5
A,8788,B,10,1.86
M,8788,B,10,1.87
A,2997,S,4,1.03
M,2997,S,4,1.04
A,4949,S,6,1.95
M,4949,S,6,1.96
A,5859,S,7,1.55
M,5859,S,7,1.56
A,3585,S,5,1.57
M,3585,S,5,1.58
A,7832,B,9,1.95
M,7832,B,9,1.96
A,1928,B,3,1.57
M,1928,B,3,1.58
A,8909,S,10,1.61
M,8909,S,10,1.62
A,9313,S,10,1.1
M,9313,S,10,1.11
A,9115,S,10,1.96
M,9115,S,10,1.97
A,2755,S,4,1.21
M,2755,S,4,1.22
A,2213,S,3,1.58
M,2213,S,3,1.59
A,5149,S,6,1.28
M,5149,S,6,1.29
A,3803,S,5,1.2
M,3803,S,5,1.21
A,1147,S,2,1.85
M,1147,S,2,1.86
A,1288,B,2,1.06
M,1288,B,2,1.07
A,8692,B,10,1.67
M,8692,B,10,1.68
A,3522,B,5,1.89
M,3522,B,5,1.9
A,6317,S,7,1.53
M,6317,S,7,1.54
A,3162,B,4,1.65
M,3162,B,4,1.66
A,6902,B,8,1.9
M,6902,B,8,1.91
A,6543,S,8,1.12
M,6543,S,8,1.13
A,4474,B,5,1.68
M,4474,B,5,1.69
A,4264,B,5,1.5
M,4264,B,5,1.51
A,5939,S,7,1.79
M,5939,S,7,1.8
A,500,B,1,1.06
M,500,B,1,1.07
A,8992,B,10,1.35
M,8992,B,10,1.36
A,3012,B,4,1.45
M,3012,B,4,1.46
A,1865,S,3,1.58
M,1865,S,3,1.59
A,8583,S,10,1.02
M,8583,S,10,1.03
A,7172,B,8,1.05
M,7172,B,8,1.06
A,9164,B,10,1.82
M,9164,B,10,1.83
A,1572,B,3,1.6
M,1572,B,3,1.61
A,9499,S,10,1.76
M,9499,S,10,1.77
A,6122,B,7,1.01
M,6122,B,7,1.02
A,9055,S,10,1.85
M,9055,S,10,1.86
A,9628,B,11,1.44
M,9628,B,11,1.45
A,657,S,2,1.2
M,657,S,2,1.21
A,5250,B,6,1.7
M,5250,B,6,1.71
A,2117,S,3,1.61
M,2117,S,3,1.62
A,5726,B,7,2
M,5726,B,7,2.01
A,5002,B,6,1.99
M,5002,B,6,2
A,4673,S,6,1.02
M,4673,S,6,1.03
A,4722,B,6,1.67
M,4722,B,6,1.68
A,5092,B,6,1.41
M,5092,B,6,1.42
A,7466,B,8,1.99
M,7466,B,8,2
A,909,S,2,1.9
M,909,S,2,1.91
A,1797,S,3,1.2
M,1797,S,3,1.21
A,6657,S,8,1.85
M,6657,S,8,1.86
A,447,S,1,1.94
M,447,S,1,1.95
A,8263,S,9,1.89
M,8263,S,9,1.9
A,3416,B,4,1.93
M,3416,B,4,1.94
A,9364,B,10,1.75
M,9364,B,10,1.76
A,9440,B,10,1.46
M,9440,B,10,1.47
A,9523,S,11,1.26
M,9523,S,11,1.27
A,9442,B,10,1.71
M,9442,B,10,1.72
A,4146,B,5,1.74
M,4146,B,5,1.75
A,7250,B,8,1.57
M,7250,B,8,1.58
A,9844,B,11,1.49
M,9844,B,11,1.5
A,794,B,2,1.13
M,794,B,2,1.14
A,8837,S,10,1.55
M,8837,S,10,1.56
A,7530,B,9,1.18
M,7530,B,9,1.19
A,5458,B,6,1.57
M,5458,B,6,1.58
A,4628,B,6,1.48
M,4628,B,6,1.49
A,1566,B,3,1.58
M,1566,B,3,1.59
A,6540,B,8,1.49
M,6540,B,8,1.5
A,5954,B,7,1.57
M,5954,B,7,1.58
A,912,B,2,1.6
M,912,B,2,1.61
A,7869,S,9,1.23
M,7869,S,9,1.24
A,4040,B,5,1.67
M,4040,B,5,1.68
A,9275,S,10,1.59
M,9275,S,10,1.6
A,5395,S,6,1.67
M,5395,S,6,1.68
A,261,S,1,1.54
M,261,S,1,1.55
A,3254,B,4,1.16
M,3254,B,4,1.17
A,2560,B,4,1.05
M,2560,B,4,1.06
A,8117,S,9,1.68
M,8117,S,9,1.69
A,852,B,2,1.48
M,852,B,2,1.49
A,1301,S,2,1.04
M,1301,S,2,1.05
A,3062,B,4,1.99
M,3062,B,4,2
A,693,S,2,1.1
M,693,S,2,1.11
A,7707,S,9,1.64
M,7707,S,9,1.65
A,2715,S,4,1.05
M,2715,S,4,1.06
A,2680,B,4,1.68
M,2680,B,4,1.69
A,3046,B,4,1.26
M,3046,B,4,1.27
A,4272,B,5,1.67
M,4272,B,5,1.68
A,5718,B,7,1.14
M,5718,B,7,1.15
A,1314,B,2,1.5
M,1314,B,2,1.51
A,6812,B,8,1.43
M,6812,B,8,1.44
A,8311,S,9,1.01
M,8311,S,9,1.02
A,4150,B,5,1.16
M,4150,B,5,1.17
A,1519,S,3,1.06
M,1519,S,3,1.07
A,1817,S,3,1.53
M,1817,S,3,1.54
A,4779,S,6,1.35
M,4779,S,6,1.36
A,7204,B,8,1.46
M,7204,B,8,1.47
A,764,B,2,1.43
M,764,B,2,1.44
A,8695,S,10,1.62
M,8695,S,10,1.63
A,4135,S,5,1.11
M,4135,S,5,1.12
A,8165,S,9,1.59
M,8165,S,9,1.6
A,5817,S,7,1.65
M,5817,S,7,1.66
A,4470,B,5,1.45
M,4470,B,5,1.46
A,6951,S,8,1.65
M,6951,S,8,1.66
A,10000,B,11,1.89
M,10000,B,11,1.9
A,6535,S,8,1.44
M,6535,S,8,1.45
A,5036,B,6,1.44
M,5036,B,6,1.45
A,1398,B,2,1.88
M,1398,B,2,1.89
A,5633,S,7,1.49
M,5633,S,7,1.5
A,7808,B,9,1.4
M,7808,B,9,1.41
A,6720,B,8,1.79
M,6720,B,8,1.8
A,7120,B,8,1.41
M,7120,B,8,1.42
A,8979,S,10,1.47
M,8979,S,10,1.48
A,6370,B,7,1.72
M,6370,B,7,1.73
A,748,B,2,1.14
M,748,B,2,1.15
A,5619,S,7,1.02
M,5619,S,7,1.03
A,995,S,2,1.34
M,995,S,2,1.35
A,5813,S,7,1.17
M,5813,S,7,1.18
A,30,B,1,1.49
M,30,B,1,1.5
A,2895,S,4,1.95
M,2895,S,4,1.96
A,5421,S,6,1.31
M,5421,S,6,1.32
A,2379,S,3,1.07
M,2379,S,3,1.08
A,7228,B,8,1.05
M,7228,B,8,1.06
A,8711,S,10,1.66
M,8711,S,10,1.67
A,1190,B,2,1.76
M,1190,B,2,1.77
A,688,B,2,1.77
M,688,B,2,1.78
A,1211,S,2,1.35
M,1211,S,2,1.36
A,9857,S,11,1.59
M,9857,S,11,1.6
A,7453,S,8,1.56
M,7453,S,8,1.57
A,1184,B,2,1.04
M,1184,B,2,1.05
A,4210,B,5,1.52
M,4210,B,5,1.53
A,7218,B,8,1.46
M,7218,B,8,1.47
A,4707,S,6,1.71
M,4707,S,6,1.72
A,9658,B,11,1.35
M,9658,B,11,1.36
A,1289,S,2,1.94
M,1289,S,2,1.95
A,8150,B,9,1.7
M,8150,B,9,1.71
A,1589,S,3,1.06
M,1589,S,3,1.07
A,8006,B,9,1.23
M,8006,B,9,1.24
A,5263,S,6,1.56
M,5263,S,6,1.57
A,2055,S,3,1.57
M,2055,S,3,1.58
A,5834,B,7,1.23
M,5834,B,7,1.24
A,6768,B,8,1.84
M,6768,B,8,1.85
A,379,S,1,1.89
M,379,S,1,1.9
A,4904,B,6,1.32
M,4904,B,6,1.33
A,406,B,1,1.46
M,406,B,1,1.47
A,57,S,1,1.63
M,57,S,1,1.64
A,7239,S,8,1.96
M,7239,S,8,1.97
A,614,B,2,1.05
M,614,B,2,1.06
A,6497,S,7,1.61
M,6497,S,7,1.62
A,9694,B,11,1.45
M,9694,B,11,1.46
A,5738,B,7,1.18
M,5738,B,7,1.19
A,941,S,2,1.11
M,941,S,2,1.12
A,5853,S,7,1.11
M,5853,S,7,1.12
A,8047,S,9,1.55
M,8047,S,9,1.56
A,9141,S,10,1.17
M,9141,S,10,1.18
A,742,B,2,1.83
M,742,B,2,1.84
A,6196,B,7,1.01
M,6196,B,7,1.02
A,4862,B,6,1.03
M,4862,B,6,1.04
A,7953,S,9,1.77
M,7953,S,9,1.78
A,2416,B,3,1.27
M,2416,B,3,1.28
A,7148,B,8,1.39
M,7148,B,8,1.4
A,6367,S,7,1.3
M,6367,S,7,1.31
A,8396,B,9,1.43
M,8396,B,9,1.44
A,6529,S,8,1.59
M,6529,S,8,1.6
A,4252,B,5,1.73
M,4252,B,5,1.74
A,1932,B,3,1.95
M,1932,B,3,1.96
A,1221,S,2,1.48
M,1221,S,2,1.49
A,9644,B,11,1.24
M,9644,B,11,1.25
A,6862,B,8,1.02
M,6862,B,8,1.03
A,887,S,2,1.29
M,887,S,2,1.3
A,4187,S,5,1.2
M,4187,S,5,1.21
A,6859,S,8,1.22
M,6859,S,8,1.23
A,1224,B,2,1.74
M,1224,B,2,1.75
A,7493,S,8,1.54
M,7493,S,8,1.55
A,5162,B,6,1.14
M,5162,B,6,1.15
A,8441,S,9,1.01
M,8441,S,9,1.02
A,2926,B,4,1.4
M,2926,B,4,1.41
A,9330,B,10,1.08
M,9330,B,10,1.09
A,5635,S,7,1.31
M,5635,S,7,1.32
A,287,S,1,1.3
M,287,S,1,1.31
A,3705,S,5,1.05
M,3705,S,5,1.06
A,7132,B,8,1.42
M,7132,B,8,1.43
A,2710,B,4,1.65
M,2710,B,4,1.66
A,2482,B,3,1.37
M,2482,B,3,1.38
A,6425,S,7,1.75
M,6425,S,7,1.76
A,6986,B,8,1.64
M,6986,B,8,1.65
A,2069,S,3,2
M,2069,S,3,2.01
A,3482,B,4,1.59
M,3482,B,4,1.6
A,6166,B,7,1.85
M,6166,B,7,1.86
A,1803,S,3,1.54
M,1803,S,3,1.55
A,9685,S,11,1.2
M,9685,S,11,1.21
A,331,S,1,1.34
M,331,S,1,1.35
A,4422,B,5,1.81
M,4422,B,5,1.82
A,6161,S,7,1.88
M,6161,S,7,1.89
A,201,S,1,1.28
M,201,S,1,1.29
A,9219,S,10,1.26
M,9219,S,10,1.27
A,6824,B,8,1.42
M,6824,B,8,1.43
A,7082,B,8,1.93
M,7082,B,8,1.94
A,4174,B,5,1.68
M,4174,B,5,1.69
A,8412,B,9,1.51
M,8412,B,9,1.52
A,4995,S,6,1.41
M,4995,S,6,1.42
A,9153,S,10,1.52
M,9153,S,10,1.53
A,6557,S,8,1.84
M,6557,S,8,1.85
A,1014,B,2,1.29
M,1014,B,2,1.3
A,6052,B,7,1.67
M,6052,B,7,1.68
A,2210,B,3,1.32
M,2210,B,3,1.33
A,2653,S,4,1.3
M,2653,S,4,1.31
A,549,S,2,1.31
M,549,S,2,1.32
A,7269,S,8,1.54
M,7269,S,8,1.55
A,9673,S,11,1.4
M,9673,S,11,1.41
A,6491,S,7,1.45
M,6491,S,7,1.46
A,4472,B,5,1.53
M,4472,B,5,1.54
A,4990,B,6,1.24
M,4990,B,6,1.25
A,7567,S,9,1.93
M,7567,S,9,1.94
A,7996,B,9,1.59
M,7996,B,9,1.6
A,3304,B,4,1.17
M,3304,B,4,1.18
A,9599,S,11,1.8
M,9599,S,11,1.81
A,6064,B,7,1.24
M,6064,B,7,1.25
A,7410,B,8,1.75
M,7410,B,8,1.76
A,2535,S,4,1.71
M,2535,S,4,1.72
A,4891,S,6,1.92
M,4891,S,6,1.93
A,7837,S,9,1.56
M,7837,S,9,1.57
A,2911,S,4,1.48
M,2911,S,4,1.49
A,6914,B,8,1.57
M,6914,B,8,1.58
A,5501,S,7,1.65
M,5501,S,7,1.66
A,292,B,1,1.36
M,292,B,1,1.37
A,7965,S,9,1.86
M,7965,S,9,1.87
A,8777,S,10,1.08
M,8777,S,10,1.09
A,3765,S,5,1.35
M,3765,S,5,1.36
A,9113,S,10,1.15
M,9113,S,10,1.16
A,5687,S,7,1.47
M,5687,S,7,1.48
A,4281,S,5,1.76
M,4281,S,5,1.77
A,7258,B,8,1.58
M,7258,B,8,1.59
A,3129,S,4,1.98
M,3129,S,4,1.99
A,7125,S,8,1.79
M,7125,S,8,1.8
A,6903,S,8,1.57
M,6903,S,8,1.58
A,348,B,1,1.28
M,348,B,1,1.29
A,7036,B,8,1.47
M,7036,B,8,1.48
A,7178,B,8,1.83
M,7178,B,8,1.84
A,8762,B,10,1.34
M,8762,B,10,1.35
A,7071,S,8,1.04
M,7071,S,8,1.05
A,8007,S,9,1.31
M,8007,S,9,1.32
A,3009,S,4,1.56
M,3009,S,4,1.57
A,7185,S,8,1.65
M,7185,S,8,1.66
A,3707,S,5,1.3
M,3707,S,5,1.31
A,9183,S,10,1.86
M,9183,S,10,1.87
A,9729,S,11,1.43
M,9729,S,11,1.44
A,7772,B,9,1.59
M,7772,B,9,1.6
A,7982,B,9,1.67
M,7982,B,9,1.68
A,8110,B,9,1.5
M,8110,B,9,1.51
A,9651,S,11,1.94
M,9651,S,11,1.95
A,3856,B,5,1.08
M,3856,B,5,1.09
A,3218,B,4,2
M,3218,B,4,2.01
A,4130,B,5,1.34
M,4130,B,5,1.35
A,2344,B,3,1.18
M,2344,B,3,1.19
A,5722,B,7,1.07
M,5722,B,7,1.08
A,4190,B,5,1.57
M,4190,B,5,1.58
A,1790,B,3,1.96
M,1790,B,3,1.97
A,546,B,2,1.7
M,546,B,2,1.71
A,2003,S,3,1.19
M,2003,S,3,1.2
A,7137,S,8,1.19
M,7137,S,8,1.2
A,9994,B,11,2
M,9994,B,11,2.01
A,3445,S,4,1.19
M,3445,S,4,1.2
A,8237,S,9,1.23
M,8237,S,9,1.24
A,5077,S,6,1.8
M,5077,S,6,1.81
A,2498,B,3,1.2
M,2498,B,3,1.21
A,6831,S,8,1.16
M,6831,S,8,1.17
A,5051,S,6,1.52
M,5051,S,6,1.53
A,9486,B,10,1.76
M,9486,B,10,1.77
A,943,S,2,1.38
M,943,S,2,1.39
A,6654,B,8,1.27
M,6654,B,8,1.28
A,61,S,1,1.8
M,61,S,1,1.81
A,702,B,2,1.94
M,702,B,2,1.95
A,6701,S,8,1.77
M,6701,S,8,1.78
A,2449,S,3,1.13
M,2449,S,3,1.14
A,5073,S,6,1.34
M,5073,S,6,1.35
A,2247,S,3,1.19
M,2247,S,3,1.2
A,1683,S,3,1.59
M,1683,S,3,1.6
